Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48200.7261,18.3129,18.1791,0.1338,18.3530,17.2160,16.4822,0.7338,36.4815,18.1028,0.5601,48200.7261,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48219.0390,17.0636,16.9586,0.1050,17.2561,18.1941,17.3102,0.8839,36.2714,17.3012,0.2101,48219.0390,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48236.1026,18.3317,18.1874,0.1443,18.3866,17.8777,17.1212,0.7565,36.5090,23.7912,-0.2376,48236.1026,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48254.4343,17.8947,17.7632,0.1315,17.9326,18.4873,17.6292,0.8581,41.9685,16.6679,-5.4595,48254.4343,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48272.3290,18.4805,18.3583,0.1222,18.5252,17.1782,16.7696,0.4086,40.7417,16.8216,1.2268,48272.3290,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48290.8095,16.8040,16.6781,0.1259,17.2229,17.9657,17.5290,0.4367,39.0828,16.5218,1.6589,48290.8095,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48307.6135,17.9259,17.8214,0.1045,18.3846,18.1674,17.7248,0.4426,38.8006,17.0869,0.2822,48307.6135,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48325.5394,18.5458,18.3900,0.1558,18.6261,18.5016,17.5945,0.9071,37.9616,17.5885,0.8390,48325.5394,NA,40.1915,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48344.0852,18.0768,17.9834,0.0934,18.5819,17.7619,17.1312,0.6307,37.0043,17.6214,0.9573,48344.0852,NA,37.7601,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48362.1620,18.1648,18.0241,0.1407,18.2670,17.6585,17.5974,0.0611,36.5489,18.5364,0.4554,48362.1620,NA,35.4415,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48380.3268,17.7230,17.5769,0.1461,17.7607,18.5845,18.0989,0.4856,36.9205,19.6162,-0.3716,48380.3268,NA,37.9414,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48398.0498,18.5266,18.3862,0.1404,18.6222,19.4207,18.3961,1.0246,38.8137,18.4697,-1.8932,48398.0498,NA,41.5998,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48416.5764,19.0967,18.9205,0.1762,19.5163,18.2711,17.7934,0.4777,38.7568,18.1488,0.0569,48416.5764,NA,39.9975,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48435.6731,18.6531,18.5019,0.1512,18.6907,19.0931,18.5463,0.5468,37.8089,23.0581,0.9479,48435.6731,NA,38.1999,NA
